"carat";"color";"x";"y";"z";"price"
0,77;"F";5,89;5,96;3,57;2911
0,73;"E";5,68;5,72;3,66;2912
0,7;"E";5,69;5,73;3,35;2912
0,73;"E";5,75;5,76;3,64;2912
0,8;"E";5,97;5,95;3,65;2912
0,7;"D";5,72;5,74;3,48;2913
0,71;"D";5,75;5,79;3,54;2913
0,71;"D";5,77;5,79;3,5;2913
0,71;"D";5,68;5,8;3,54;2913
0,71;"D";5,7;5,75;3,53;2913
0,71;"D";5,8;5,82;3,47;2913
0,83;"E";6,05;5,97;3,74;2913
0,8;"F";5,86;5,89;3,73;2914
0,73;"E";5,76;5,8;3,55;2914
0,71;"F";5,74;5,71;3,56;2915
0,74;"F";5,78;5,74;3,6;2917
0,7;"E";5,63;5,67;3,53;2917
0,71;"F";5,77;5,73;3,52;2917
0,71;"F";5,82;5,87;3,48;2918
0,83;"D";5,95;5,9;3,74;2918
0,7;"F";5,61;5,58;3,57;2919
0,71;"E";5,87;5,78;3,48;2920
0,72;"F";5,78;5,85;3,55;2920
0,71;"F";5,88;5,83;3,46;2920
0,71;"F";5,71;5,67;3,56;2920
0,71;"E";5,77;5,81;3,47;2921
0,71;"E";5,75;5,78;3,5;2921
0,71;"D";5,76;5,79;3,47;2921
0,65;"F";5,58;5,61;3,43;2921
0,71;"E";5,6;5,64;3,58;2922
0,71;"E";5,62;5,66;3,57;2922
0,68;"F";5,79;5,76;3,45;2922
0,53;"F";5,24;5,18;3,21;2922
0,77;"D";5,95;5,9;3,59;2922
0,72;"E";5,69;5,73;3,6;2923
0,72;"E";5,67;5,72;3,6;2923
0,7;"E";5,63;5,69;3,5;2923
0,75;"E";5,78;5,81;3,61;2923
0,75;"E";5,82;5,86;3,59;2923
0,71;"E";5,71;5,74;3,57;2923
0,77;"D";5,98;6,04;3,62;2923
0,78;"F";5,94;5,98;3,64;2923
0,75;"E";5,94;5,99;3,48;2923
0,8;"D";6,07;6,03;3,52;2925
0,7;"F";5,55;5,59;3,59;2925
0,51;"E";5,03;5,08;3,2;2925
0,81;"D";5,91;5,86;3,74;2926
0,81;"F";6,03;6;3,68;2926
0,81;"F";6;5,94;3,66;2926
0,7;"F";5,72;5,76;3,52;2928
0,7;"D";5,67;5,71;3,46;2928
0,74;"E";5,82;5,85;3,56;2929
0,7;"E";5,78;5,83;3,49;2929
0,71;"E";5,74;5,71;3,51;2930
0,7;"E";5,7;5,74;3,45;2930
0,7;"E";5,67;5,72;3,55;2930
0,71;"F";5,69;5,74;3,56;2930
0,9;"E";6,23;6,2;3,65;2930
0,9;"E";6,08;6,04;3,94;2930
0,72;"F";5,69;5,72;3,61;2931
0,72;"F";5,71;5,74;3,54;2931
0,7;"F";5,8;5,71;3,51;2932
0,7;"F";5,66;5,6;3,56;2932
0,59;"D";5,44;5,49;3,31;2933
0,73;"F";5,84;5,87;3,51;2933
0,75;"F";5,81;5,87;3,64;2933
0,75;"D";5,98;6,07;3,47;2933
0,71;"D";5,77;5,74;3,57;2934
0,74;"F";5,81;5,86;3,53;2936
0,7;"D";5,69;5,72;3,57;2936
0,82;"E";6,01;5,98;3,72;2937
0,76;"E";6,12;5,95;3,52;2937
0,81;"E";6,1;6,06;3,66;2938
0,73;"F";5,73;5,75;3,6;2939
0,83;"F";5,99;6,02;3,72;2939
0,77;"D";6,01;5,95;3,56;2939
0,8;"E";6,02;6,01;3,66;2939
0,73;"F";5,72;5,77;3,6;2939
0,72;"E";5,71;5,74;3,57;2939
0,8;"E";6,03;5,96;3,59;2939
0,7;"F";5,59;5,66;3,55;2940
0,7;"F";5,6;5,64;3,52;2940
0,7;"F";5,92;5,64;3,54;2940
0,75;"E";6,18;6,08;3,43;2940
0,75;"E";5,84;5,81;3,59;2940
0,7;"E";5,73;5,68;3,51;2940
0,79;"E";6,04;6,06;3,58;2941
0,8;"F";5,83;5,87;3,73;2941
0,81;"F";5,92;5,95;3,72;2942
0,71;"F";5,76;5,72;3,51;2942
0,7;"F";5,78;5,79;3,52;2942
0,76;"D";5,84;5,82;3,59;2942
0,73;"D";5,82;5,78;3,56;2943
0,72;"F";5,77;5,75;3,57;2943
0,57;"D";5,39;5,44;3,27;2945
0,78;"D";5,86;5,9;3,67;2945
0,71;"E";5,64;5,67;3,58;2946
0,71;"E";5,69;5,73;3,58;2946
0,79;"E";5,9;5,94;3,69;2946
0,76;"E";5,82;5,87;3,63;2947
0,73;"D";5,82;5,77;3,53;2947
0,73;"D";5,79;5,81;3,55;2947
0,7;"E";5,68;5,7;3,53;2948
1;"E";6,28;6,16;4,09;2948
0,72;"E";5,66;5,73;3,59;2949
0,76;"E";5,84;5,89;3,62;2949
0,77;"D";5,81;5,92;3,67;2949
0,71;"D";5,72;5,68;3,54;2950
0,54;"F";5,27;5,28;3,25;2951
0,72;"D";5,65;5,68;3,55;2951
0,73;"F";5,77;5,81;3,56;2951
0,72;"E";5,84;5,79;3,55;2951
0,7;"E";5,66;5,68;3,54;2952
0,7;"E";5,63;5,67;3,58;2952
0,7;"E";5,63;5,67;3,49;2952
0,7;"E";5,68;5,7;3,49;2952
0,7;"E";5,7;5,73;3,54;2952
0,7;"E";5,63;5,68;3,54;2952
0,7;"E";5,71;5,75;3,56;2952
0,7;"E";5,69;5,72;3,48;2952
0,79;"F";5,84;5,8;3,66;2953
0,75;"F";5,67;5,72;3,66;2953
0,71;"E";5,8;5,85;3,47;2954
0,72;"D";5,75;5,78;3,57;2954
0,72;"E";5,75;5,8;3,53;2954
0,72;"D";5,71;5,79;3,53;2954
0,75;"D";5,8;5,83;3,62;2954
0,82;"D";5,97;5,95;3,76;2954
0,7;"F";5,67;5,71;3,55;2956
0,7;"F";5,75;5,77;3,5;2956
0,71;"F";5,89;5,94;3,44;2956
0,7;"D";5,78;5,71;3,47;2956
0,72;"F";5,75;5,72;3,59;2956
0,72;"F";5,75;5,73;3,57;2956
0,98;"F";6,46;6,24;3,92;2958
0,56;"D";5,36;5,42;3,24;2959
0,7;"F";5,73;5,79;3,46;2959
0,7;"D";5,61;5,69;3,56;2960
0,7;"D";5,6;5,67;3,57;2960
0,7;"D";5,72;5,76;3,52;2960
0,76;"F";5,82;5,78;3,63;2960
0,71;"F";5,8;5,9;3,44;2960
0,72;"E";5,79;5,75;3,55;2961
0,73;"F";5,81;5,76;3,58;2961
0,73;"F";5,75;5,73;3,6;2961
0,63;"F";5,48;5,5;3,42;2961
0,76;"E";5,91;5,93;3,59;2961
0,71;"F";5,77;5,7;3,56;2961
0,96;"E";6,32;6,23;3,79;2961
0,63;"D";5,47;5,49;3,43;2962
0,72;"E";5,73;5,76;3,56;2962
0,82;"F";6,01;5,98;3,74;2962
0,71;"E";5,76;5,73;3,57;2963
0,91;"E";6,38;6,32;3,72;2963
0,71;"E";5,68;5,7;3,58;2964
0,71;"E";5,64;5,68;3,56;2964
0,71;"D";5,78;5,81;3,44;2964
0,7;"E";5,61;5,56;3,55;2964
0,7;"E";5,59;5,55;3,59;2964
0,75;"E";5,84;5,86;3,61;2964
0,9;"F";6,03;5,99;3,95;2964
0,9;"F";6,08;6;3,88;2964
1,05;"E";6,53;6,46;3,99;2964
0,85;"E";6,02;6;3,79;2966
0,75;"F";5,87;5,92;3,61;2966
0,82;"F";6,06;6,02;3,68;2966
0,7;"E";5,68;5,71;3,49;2967
0,7;"E";5,69;5,75;3,52;2967
0,31;"E";4,43;4,39;2,68;558
0,31;"E";4,37;4,36;2,67;558
0,32;"E";4,4;4,43;2,73;559
0,32;"E";4,41;4,45;2,7;559
0,25;"E";4,05;4,08;2,52;560
0,25;"E";4,06;4,08;2,5;560
0,25;"F";4,04;4,06;2,48;560
0,27;"F";4,18;4,2;2,53;560
0,36;"F";4,57;4,62;2,83;560
0,75;"E";5,89;5,93;3,56;2968
0,71;"D";5,88;5,85;3,44;2968
0,52;"E";5,23;5,18;3,13;2970
0,7;"F";5,58;5,61;3,57;2970
0,78;"E";5,91;5,85;3,68;2970
0,91;"F";6,13;6,08;3,96;2971
0,81;"E";5,85;5,97;3,77;2972
0,77;"D";5,9;5,95;3,59;2973
0,7;"E";5,74;5,79;3,49;2973
0,81;"E";6,05;6,09;3,61;2973
0,7;"E";5,74;5,8;3,45;2973
0,82;"F";5,96;6,02;3,75;2974
0,57;"F";5,33;5,35;3,3;2974
1;"D";5,96;5,87;4,1;2974
0,7;"F";5,69;5,72;3,54;2975
0,7;"F";5,72;5,66;3,54;2975
0,82;"E";5,99;5,95;3,78;2975
0,8;"F";5,9;5,97;3,74;2975
0,77;"E";6;5,88;3,59;2975
0,79;"F";5,88;5,92;3,69;2976
0,72;"E";5,82;5,85;3,56;2976
0,81;"F";5,98;6,01;3,71;2977
0,76;"D";5,9;5,85;3,58;2977
0,54;"F";5,28;5,27;3,25;2977
0,7;"E";5,77;5,83;3,54;2978
0,8;"E";6;6,03;3,67;2978
0,76;"E";5,85;5,88;3,64;2978
0,7;"E";5,74;5,71;3,53;2979
0,86;"F";6,12;6,15;3,79;2980
0,7;"E";5,67;5,78;3,52;2980
0,7;"D";5,63;5,69;3,47;2980
0,64;"F";5,69;5,71;3,34;2980
0,7;"E";5,67;5,71;3,54;2981
0,9;"E";6,2;6,23;3,65;2982
0,9;"E";6,03;5,98;3,95;2982
0,71;"E";5,86;5,83;3,48;2982
0,71;"E";5,72;5,68;3,57;2982
0,74;"E";5,8;5,77;3,63;2984
0,7;"D";5,62;5,69;3,57;2985
0,75;"E";5,82;5,86;3,63;2985
0,74;"D";5,8;5,84;3,58;2987
0,77;"E";5,86;5,9;3,63;2988
0,6;"F";5,5;5,58;3,33;2988
0,72;"F";5,76;5,8;3,59;2989
0,83;"D";6,03;6;3,69;2990
0,72;"E";5,68;5,73;3,59;2990
0,57;"E";5,34;5,43;3,18;2990
0,7;"D";5,71;5,76;3,46;2991
0,7;"E";5,66;5,68;3,56;2992
0,69;"F";5,64;5,67;3,48;2993
0,75;"E";5,73;5,75;3,65;2993
0,7;"F";5,65;5,7;3,54;2993
0,75;"E";5,83;5,86;3,57;2993
0,72;"D";5,76;5,8;3,53;2993
0,71;"F";5,84;5,88;3,49;2994
0,81;"D";5,97;5,93;3,67;2994
0,73;"D";5,78;5,82;3,56;2995
0,91;"F";6,05;5,98;3,93;2996
0,77;"D";5,9;5,93;3,63;2996
0,7;"D";5,69;5,75;3,59;2998
0,7;"F";5,7;5,73;3,52;2998
0,7;"D";5,82;5,78;3,46;2999
0,87;"F";6,14;6,1;3,77;2999
0,71;"F";5,69;5,74;3,54;2999
0,74;"E";5,83;5,74;3,63;2999
0,74;"E";5,83;5,8;3,54;2999
0,77;"E";5,87;5,91;3,68;3000
0,72;"D";5,74;5,78;3,54;3001
0,7;"D";5,66;5,61;3,47;3001
0,7;"D";5,61;5,52;3,54;3001
0,7;"D";5,58;5,55;3,53;3001
0,83;"E";6,01;6,04;3,74;3002
0,77;"E";5,91;5,95;3,58;3002
0,71;"D";5,68;5,72;3,54;3002
0,72;"F";5,68;5,63;3,61;3002
0,73;"F";5,92;5,88;3,46;3002
0,76;"E";5,89;5,91;3,63;3003
1,01;"D";6,31;6,24;4,05;3003
0,65;"D";5,69;5,63;3,39;3003
0,81;"F";5,99;5,96;3,7;3004
0,81;"F";6,04;6;3,72;3004
0,61;"E";5,53;5,5;3,38;3004
0,72;"F";5,77;5,79;3,6;3004
0,92;"D";6,32;6,27;3,79;3004
0,75;"E";5,85;5,9;3,59;3005
0,55;"F";5,3;5,35;3,26;3005
0,71;"E";5,8;5,76;3,53;3006
0,71;"E";5,63;5,6;3,55;3006
0,55;"D";5,34;5,3;3,21;3006
0,7;"E";5,65;5,61;3,53;3007
0,76;"D";5,88;5,91;3,61;3007
0,91;"F";6,13;6,1;3,86;3007
0,7;"D";5,71;5,78;3,47;3008
0,7;"F";5,7;5,76;3,51;3008
0,71;"E";5,63;5,68;3,6;3009
0,71;"E";5,67;5,69;3,53;3009
0,71;"E";5,64;5,68;3,59;3009
0,74;"E";5,8;5,84;3,57;3009
0,83;"F";6;6,02;3,73;3010
0,83;"F";5,98;6,06;3,74;3010
0,8;"D";5,89;5,85;3,65;3011
0,61;"E";5,43;5,47;3,38;3011
0,7;"F";5,7;5,74;3,54;3011
0,7;"F";5,67;5,75;3,53;3011
0,7;"F";5,66;5,69;3,56;3011
0,7;"F";5,7;5,73;3,51;3011
0,77;"D";5,9;5,85;3,66;3011
1;"E";6,63;6,59;3,66;3011
0,82;"E";6;5,97;3,72;3012
0,72;"E";5,77;5,8;3,53;3012
0,72;"E";5,85;5,89;3,54;3012
0,8;"F";5,84;5,87;3,74;3013
0,75;"F";5,84;5,89;3,61;3013
0,71;"F";5,7;5,77;3,56;3013
0,71;"F";5,76;5,82;3,54;3013
0,81;"E";6;5,97;3,7;3013
0,81;"E";6,07;6,1;3,66;3013
0,9;"D";6,08;6,05;3,77;3013
0,78;"E";5,9;5,87;3,69;3014
0,73;"D";5,8;5,85;3,54;3014
0,91;"E";6,32;6,38;3,72;3015
0,81;"E";5,99;6,05;3,67;3015
0,72;"D";5,7;5,73;3,55;3016
0,7;"E";5,71;5,75;3,54;3016
0,7;"E";5,65;5,7;3,56;3016
0,9;"F";6;6,08;3,88;3016
0,96;"E";6,3;6,24;3,94;3016
0,71;"F";5,66;5,7;3,51;3017
0,5;"D";5,03;5,06;3,14;3017
0,7;"F";5,58;5,62;3,54;3018
0,7;"F";5,68;5,61;3,53;3018
0,71;"F";5,7;5,65;3,55;3018
0,7;"E";5,71;5,75;3,45;3018
1,02;"F";6,38;6,31;4,02;3018
0,77;"F";5,85;5,81;3,64;3018
0,7;"F";5,72;5,63;3,53;3018
0,78;"D";6,02;5,97;3,62;3019
0,71;"D";5,81;5,85;3,52;3020
0,73;"F";5,78;5,84;3,56;3023
0,65;"E";5,55;5,6;3,46;3023
0,75;"E";5,9;5,79;3,63;3024
0,72;"E";5,79;5,76;3,49;3024
0,72;"E";5,73;5,7;3,57;3024
0,75;"D";5,77;5,65;3,63;3024
0,75;"E";5,84;5,8;3,59;3024
0,75;"D";5,96;5,93;3,52;3024
0,65;"D";5,69;5,74;3,3;3025
0,59;"E";5,35;5,4;3,32;3026
0,71;"E";5,7;5,73;3,56;3026
0,7;"F";5,82;5,94;3,44;3028
0,77;"F";5,66;5,76;3,82;3031
1,01;"E";6,4;6,33;4,06;3032
0,55;"F";5,35;5,3;3,26;3032
0,71;"D";5,67;5,7;3,58;3033
0,76;"E";5,8;5,82;3,63;3033
0,52;"E";5,17;5,21;3,17;3033
0,7;"D";5,56;5,49;3,54;3033
0,7;"D";5,61;5,56;3,53;3033
0,7;"D";5,62;5,58;3,58;3033
0,72;"E";5,66;5,69;3,62;3035
0,71;"E";5,83;5,86;3,48;3035
0,78;"D";5,87;5,89;3,67;3035
0,71;"D";5,82;5,72;3,5;3035
0,74;"E";5,73;5,81;3,61;3036
0,74;"D";5,73;5,8;3,6;3036
0,61;"D";5,38;5,42;3,37;3036
0,78;"F";6;5,96;3,65;3036
0,32;"E";4,34;4,35;2,75;561
0,32;"E";4,42;4,47;2,67;561
0,32;"E";4,35;4,36;2,76;561
0,72;"E";5,72;5,75;3,57;3037
0,73;"E";5,76;5,79;3,59;3038
0,7;"F";5,56;5,59;3,62;3039
0,77;"D";5,84;5,89;3,64;3040
0,71;"F";5,66;5,7;3,56;3041
0,71;"F";5,73;5,77;3,55;3041
0,81;"F";5,97;5,95;3,69;3043
0,77;"F";5,95;5,97;3,55;3044
0,71;"F";5,68;5,74;3,56;3045
0,71;"F";5,73;5,77;3,52;3045
0,78;"F";5,83;5,86;3,65;3045
0,71;"D";5,67;5,7;3,57;3045
0,72;"D";5,76;5,81;3,48;3045
0,75;"E";5,91;5,89;3,59;3045
0,75;"D";5,89;5,94;3,53;3046
0,79;"F";5,94;5,97;3,66;3047
0,73;"D";5,56;5,66;3,7;3047
0,82;"F";5,85;5,92;3,76;3048
0,75;"D";5,78;5,81;3,58;3048
0,72;"E";5,97;5,91;3,44;3048
0,72;"E";5,7;5,65;3,58;3048
0,72;"D";5,89;5,85;3,55;3048
0,72;"D";5,78;5,72;3,6;3048
0,75;"E";5,8;5,86;3,58;3049
0,66;"D";5,64;5,57;3,45;3049
0,83;"E";6,08;6,04;3,75;3049
0,62;"D";5,59;5,66;3,27;3050
0,8;"E";5,93;5,83;3,71;3050
0,82;"E";5,95;5,99;3,69;3050
0,81;"E";5,97;5,91;3,69;3050
1,02;"E";6,31;6,4;4,01;3051
0,7;"D";5,65;5,71;3,55;3052
0,77;"F";5,93;5,97;3,64;3052
0,7;"D";5,67;5,7;3,56;3053
0,71;"E";5,79;5,83;3,48;3053
0,7;"F";5,65;5,69;3,56;3053
0,71;"E";5,77;5,83;3,53;3053
0,81;"F";5,94;5,98;3,72;3053
0,78;"E";5,92;5,98;3,63;3053
0,75;"E";5,84;5,91;3,6;3053
0,79;"E";5,91;5,83;3,71;3053
0,79;"E";5,96;5,92;3,69;3053
0,7;"D";5,62;5,67;3,55;3054
0,78;"E";5,93;5,97;3,62;3055
0,65;"D";5,63;5,69;3,39;3056
0,61;"E";5,5;5,47;3,34;3056
0,76;"E";5,84;5,86;3,65;3056
0,92;"D";6,27;6,32;3,79;3057
0,57;"F";5,36;5,44;3,3;3057
0,76;"F";5,89;5,98;3,56;3057
0,91;"F";6,11;6,06;3,89;3058
0,79;"D";5,96;5,89;3,64;3058
0,72;"F";5,69;5,74;3,55;3059
0,81;"E";5,87;5,9;3,7;3059
0,71;"E";5,74;5,78;3,56;3059
0,7;"E";5,72;5,77;3,51;3061
0,71;"E";5,64;5,68;3,58;3061
0,7;"F";5,8;5,75;3,39;3062
0,72;"D";5,76;5,79;3,55;3062
0,9;"F";6,01;5,96;3,93;3062
0,71;"E";5,71;5,61;3,52;3062
0,71;"E";5,71;5,65;3,52;3062
0,7;"E";5,63;5,68;3,52;3063
0,7;"E";5,64;5,68;3,54;3063
0,7;"E";5,79;5,83;3,45;3063
0,71;"E";5,64;5,68;3,58;3064
0,76;"E";5,85;5,82;3,6;3064
0,7;"F";5,72;5,75;3,52;3064
0,7;"F";5,72;5,75;3,53;3064
0,8;"F";5,99;5,93;3,66;3064
0,72;"E";5,69;5,73;3,6;3065
0,85;"D";6,05;6,13;3,74;3066
0,71;"F";5,7;5,75;3,55;3066
0,71;"F";5,73;5,76;3,57;3066
0,8;"F";5,94;5,99;3,73;3066
0,8;"F";5,94;5,96;3,68;3066
0,73;"E";5,77;5,71;3,62;3066
0,78;"E";5,87;5,9;3,69;3067
0,7;"E";5,63;5,66;3,58;3068
0,7;"E";5,65;5,69;3,55;3068
0,8;"E";5,84;5,91;3,68;3070
0,79;"F";6,03;6,08;3,54;3073
0,71;"E";5,69;5,73;3,55;3073
0,62;"E";5,62;5,5;3,44;3073
0,7;"D";5,81;5,73;3,39;3073
0,72;"D";5,73;5,76;3,55;3075
0,72;"D";5,69;5,72;3,57;3075
0,71;"F";5,71;5,73;3,51;3075
0,7;"D";5,64;5,67;3,53;3075
0,76;"D";5,81;5,85;3,66;3075
0,79;"E";5,93;5,86;3,71;3075
0,79;"E";5,97;5,99;3,61;3077
0,79;"E";5,79;5,85;3,71;3077
0,73;"E";5,75;5,8;3,62;3077
0,71;"D";5,61;5,58;3,62;3077
0,71;"D";5,76;5,69;3,45;3077
0,75;"D";5,65;5,77;3,63;3078
0,72;"E";5,7;5,73;3,57;3078
0,83;"D";6,01;5,98;3,76;3078
0,76;"E";5,79;5,83;3,56;3079
0,91;"D";6,08;6,01;3,78;3079
1;"E";6,33;6,38;3,96;3080
0,82;"F";6,02;5,96;3,66;3080
0,79;"D";5,81;5,86;3,69;3081
0,75;"F";5,8;5,82;3,61;3081
0,79;"F";5,93;5,95;3,68;3081
0,71;"E";5,74;5,7;3,56;3081
0,8;"F";5,89;5,85;3,73;3082
0,6;"E";5,35;5,43;3,38;3082
0,6;"E";5,4;5,44;3,36;3082
0,7;"D";5,83;5,86;3,37;3082
0,71;"F";5,88;5,82;3,43;3082
0,8;"F";6,05;5,98;3,67;3082
0,8;"F";6,07;6,05;3,64;3082
0,8;"D";5,94;5,9;3,62;3082
0,92;"F";6,21;6,26;3,87;3083
0,72;"F";5,69;5,73;3,61;3083
0,71;"D";5,72;5,74;3,54;3084
0,72;"E";5,73;5,78;3,51;3084
0,53;"E";5,19;5,24;3,22;3084
0,61;"E";5,43;5,47;3,39;3084
0,75;"E";5,73;5,78;3,6;3084
0,9;"E";6,09;6,07;3,9;3084
0,9;"E";6,02;6;3,81;3084
0,9;"E";6,22;6,16;3,76;3084
0,9;"E";6,3;6,24;3,73;3084
0,9;"E";6,12;6,03;3,92;3084
0,9;"E";6,02;5,98;3,95;3084
0,9;"E";6,08;6,05;3,82;3084
0,9;"E";6,2;6,17;3,9;3084
0,72;"F";5,76;5,72;3,58;3084
0,75;"D";5,73;5,75;3,67;3085
0,84;"E";6,19;6,14;3,65;3086
0,75;"E";5,85;5,87;3,62;3086
0,7;"D";5,58;5,62;3,58;3087
0,7;"D";5,56;5,61;3,53;3087
0,7;"D";5,49;5,56;3,54;3087
0,76;"E";5,83;5,87;3,65;3087
0,74;"D";5,84;5,79;3,6;3087
0,79;"F";5,95;5,97;3,62;3089
0,71;"D";5,71;5,68;3,56;3090
0,58;"F";5,36;5,39;3,31;3090
0,87;"F";6,03;6,13;3,78;3090
0,71;"D";5,89;5,84;3,41;3090
0,72;"E";5,79;5,82;3,53;3091
0,8;"E";5,89;5,87;3,7;3091
0,7;"D";5,7;5,73;3,47;3092
0,7;"D";5,66;5,7;3,5;3092
0,7;"D";5,67;5,7;3,54;3092
0,8;"F";5,89;5,93;3,73;3093
0,7;"E";5,68;5,71;3,53;3093
0,7;"D";5,69;5,72;3,53;3093
0,72;"E";5,76;5,74;3,57;3093
0,7;"E";5,63;5,67;3,58;3095
0,94;"F";6,32;6,23;3,91;3095
0,71;"D";5,64;5,67;3,57;3096
0,71;"D";5,65;5,68;3,57;3096
0,91;"F";6,26;6,21;3,87;3096
0,81;"F";5,98;6,05;3,63;3097
0,52;"E";5,19;5,2;3,21;3097
0,53;"D";5,21;5,27;3,23;3097
0,72;"D";5,76;5,73;3,55;3099
0,74;"F";5,84;5,86;3,6;3101
0,81;"E";5,94;5,98;3,7;3101
0,71;"E";5,79;5,76;3,59;3101
0,72;"D";5,85;5,89;3,55;3102
0,83;"E";6,04;6,08;3,75;3103
0,66;"D";5,57;5,64;3,45;3103
0,71;"E";5,7;5,75;3,56;3103
0,78;"D";5,93;5,88;3,65;3103
0,71;"F";5,67;5,64;3,58;3104
0,7;"F";5,66;5,62;3,53;3105
1,52;"E";7,53;7,42;4,28;3105
1,52;"E";7,53;7,42;4,28;3105
0,75;"D";5,99;5,97;3,52;3105
0,72;"F";5,78;5,75;3,6;3105
0,72;"F";5,78;5,72;3,54;3105
0,79;"E";5,92;5,96;3,69;3107
0,79;"E";5,83;5,91;3,71;3107
0,7;"E";5,6;5,63;3,56;3107
0,7;"E";5,62;5,69;3,52;3107
0,7;"D";5,73;5,76;3,47;3107
0,32;"E";4,35;4,38;2,76;561
0,32;"E";4,39;4,41;2,71;561
0,32;"E";4,36;4,39;2,76;561
0,32;"E";4,34;4,39;2,74;561
0,32;"E";4,38;4,43;2,74;561
0,32;"E";4,4;4,42;2,67;561
0,32;"E";4,39;4,44;2,66;561
0,32;"E";4,39;4,43;2,73;561
0,32;"E";4,36;4,39;2,71;561
0,76;"E";5,79;5,76;3,64;3107
0,76;"E";5,97;5,94;3,59;3107
0,77;"F";5,89;5,95;3,64;3108
0,74;"E";5,77;5,73;3,59;3108
0,75;"E";5,97;5,91;3,56;3108
0,7;"E";5,61;5,64;3,49;3109
0,7;"F";5,67;5,6;3,49;3109
0,81;"E";5,92;5,97;3,71;3109
0,76;"E";5,88;5,93;3,6;3111
0,68;"F";5,83;5,89;3,36;3112
0,79;"D";5,89;5,96;3,64;3112
0,71;"E";5,78;5,82;3,47;3112
0,71;"E";5,71;5,79;3,54;3112
0,7;"E";5,69;5,75;3,45;3115
0,84;"F";6,18;6,13;3,63;3115
0,8;"F";5,87;5,92;3,73;3116
0,9;"F";6,08;6,14;3,87;3116
0,9;"F";6,06;6,13;3,85;3116
0,71;"F";5,77;5,79;3,54;3116
0,92;"F";6,1;6,04;3,94;3117
0,83;"F";5,98;5,94;3,76;3118
0,7;"F";5,7;5,74;3,54;3119
0,7;"F";5,74;5,76;3,52;3119
0,91;"E";6,04;5,96;3,87;3119
0,75;"E";5,82;5,85;3,62;3120
0,71;"E";5,85;5,78;3,49;3122
0,71;"F";5,7;5,75;3,53;3123
0,84;"E";6,02;6,09;3,76;3125
0,83;"E";6,02;6,05;3,7;3125
0,94;"D";6,48;6,43;3,74;3125
0,52;"E";5,2;5,19;3,21;3125
0,57;"D";5,27;5,31;3,32;3126
0,57;"D";5,33;5,35;3,29;3126
0,73;"E";5,79;5,75;3,57;3127
0,71;"E";5,75;5,77;3,52;3128
0,7;"D";5,7;5,74;3,52;3129
0,75;"F";5,78;5,74;3,64;3129
0,75;"E";5,72;5,79;3,6;3129
0,7;"D";5,73;5,77;3,52;3131
0,71;"D";5,69;5,76;3,45;3131
0,82;"E";5,94;5,98;3,73;3131
0,74;"E";5,94;5,89;3,55;3133
0,71;"D";5,76;5,78;3,53;3135
0,71;"D";5,77;5,82;3,5;3135
0,73;"F";5,71;5,77;3,61;3135
0,8;"D";5,94;5,89;3,73;3135
0,81;"D";6,07;5,99;3,66;3135
0,7;"F";5,66;5,62;3,53;3136
1;"E";6,07;6,01;4,02;3136
0,75;"E";5,93;5,9;3,56;3136
1;"E";6,38;6,33;3,96;3136
0,71;"D";5,74;5,71;3,56;3136
1;"E";6,19;6,13;4,13;3136
1;"E";6,19;6,13;4,13;3136
0,8;"F";5,98;6,05;3,67;3137
0,71;"D";5,68;5,72;3,55;3137
0,79;"E";5,85;5,88;3,71;3138
0,74;"D";5,76;5,82;3,56;3138
0,72;"D";5,67;5,7;3,59;3139
0,9;"E";6,16;6,22;3,76;3139
0,9;"E";6,07;6,09;3,9;3139
0,9;"E";6;6,02;3,81;3139
0,9;"E";6,24;6,3;3,73;3139
0,54;"D";5,28;5,25;3,23;3139
0,73;"F";5,8;5,89;3,57;3140
0,72;"E";5,73;5,78;3,5;3140
0,73;"D";5,82;5,79;3,62;3140
1,02;"E";6,46;6,52;3,93;3141
0,7;"E";5,69;5,72;3,53;3142
0,83;"E";6,06;6,13;3,72;3143
1,21;"E";7,01;6,95;3,99;3144
0,7;"E";5,65;5,68;3,56;3145
0,71;"D";5,84;5,89;3,41;3145
0,84;"D";5,95;6;3,8;3145
0,71;"E";5,79;5,83;3,49;3145
0,72;"E";5,85;5,83;3,54;3145
0,72;"F";5,76;5,72;3,52;3145
0,78;"D";6;5,93;3,63;3145
0,71;"F";5,65;5,69;3,59;3146
0,8;"E";5,87;5,89;3,7;3146
0,81;"F";6;6,05;3,69;3146
0,78;"E";5,86;5,9;3,65;3146
0,73;"E";5,67;5,69;3,62;3146
1;"F";6,3;6,19;4,09;3146
0,7;"E";5,66;5,72;3,48;3148
0,7;"E";5,79;5,83;3,41;3148
0,94;"F";6,23;6,32;3,91;3150
0,88;"E";6,22;6,3;3,7;3150
0,75;"E";5,86;5,84;3,61;3150
0,75;"E";5,85;5,83;3,61;3150
0,72;"F";5,78;5,8;3,55;3151
0,75;"D";5,81;5,84;3,61;3152
0,9;"D";6,07;6,11;3,89;3153
0,71;"D";5,69;5,73;3,54;3153
0,92;"E";6,2;6,16;3,83;3153
0,7;"E";5,79;5,84;3,44;3154
0,7;"E";5,65;5,67;3,52;3154
0,7;"E";5,61;5,65;3,58;3154
0,58;"D";5,34;5,35;3,29;3154
0,7;"F";5,7;5,73;3,5;3154
